88.22267206,89.07329843
89.07329843,86.68316832
86.68316832,81.07924528
81.07924528,87.59883721
87.59883721,83.65853659
83.65853659,85.31472081
85.31472081,84.8814433
84.8814433,86.20496894
86.20496894,88.07971014
88.07971014,86.89393939
86.89393939,86.89393939
86.89393939,87.90566038
87.90566038,90.08208955
90.08208955,87.14285714
87.14285714,87.51327434
87.51327434,88.60759494
88.60759494,88.27659574
88.27659574,88.57317073
88.57317073,84.9338843
84.9338843,88.15789474
88.15789474,89.43137255
89.43137255,85.64
85.64,85.64
85.64,86.50561798
86.50561798,89.98181818
89.98181818,90.98795181
90.98795181,87.57142857
87.57142857,88.19230769
88.19230769,89.07142857
89.07142857,89.33333333
89.33333333,89.63953488
89.63953488,88.43478261
88.43478261,92.08641975
92.08641975,88.17333333
88.17333333,88.17333333
88.17333333,87.5
87.5,85.60810811
85.60810811,91.36065574
91.36065574,88.6440678
88.6440678,87.984375
87.984375,89.7
89.7,91.17857143
91.17857143,89.05882353
89.05882353,89.06666667
89.06666667,93.32432432
93.32432432,89.2173913
89.2173913,89.2173913
89.2173913,90.90697674
90.90697674,88.625
88.625,91.02941176
91.02941176,85.51724138
85.51724138,88.67241379
88.67241379,91.78723404
91.78723404,92.89583333
92.89583333,91.3
91.3,89.07843137
89.07843137,89.13333333
89.13333333,92.8974359
92.8974359,92.8974359
92.8974359,89.56
89.56,89.1
89.1,89.25
89.25,81.63333333
81.63333333,89.36
89.36,87.39285714
87.39285714,88.24193548
88.24193548,90.55555556
90.55555556,89.43243243
89.43243243,90.64383562
90.64383562,88.34246575
88.34246575,88.34246575
88.34246575,89.08333333
89.08333333,87.64948454
87.64948454,87.87378641
87.87378641,89.52040816
89.52040816,88.87218045
88.87218045,85.76190476
85.76190476,89.85365854
89.85365854,88.72670807
88.72670807,90.03401361
90.03401361,87.57608696
87.57608696,89.41714286
89.41714286,89.41714286
89.41714286,85.39555556
85.39555556,89.10169492
89.10169492,81.61860465
81.61860465,86.60493827
86.60493827,88.78923767
88.78923767,82.24255319
82.24255319,85.69343066
85.69343066,80.31418919
80.31418919,85.94339623
85.94339623,88.22177419
88.22177419,86.45643154
86.45643154,86.45643154
86.45643154,86.90909091
86.90909091,78.84210526
78.84210526,85.06349206
85.06349206,85.84705882
85.84705882,89.5745614
89.5745614,82.21900826
82.21900826,88.34016393
88.34016393,86.77407407
86.77407407,88.87258687
88.87258687,84.84453782
84.84453782,83.81893004
83.81893004,83.81893004
83.81893004,87.53053435
87.53053435,83.1331058
83.1331058,85.88255034
85.88255034,87.34496124
87.34496124,82.86349206
82.86349206,87.70979021
87.70979021,85.20123839
85.20123839,88.39464883
88.39464883,84.73391813
84.73391813,87.95512821
87.95512821,87.36305732
87.36305732,87.36305732
87.36305732,83.23015873
83.23015873,89.06333333
89.06333333,86.48680352
86.48680352,89.81639344
89.81639344,82.37362637
82.37362637,79.56862745
79.56862745,84.90544413
84.90544413,82.95767196
82.95767196,81.45026178
81.45026178,85.04102564
85.04102564,84.98285714
84.98285714,84.98285714
84.98285714,81.49115044
81.49115044,83.84097035
83.84097035,80.42517815
80.42517815,77.46256684
77.46256684,75.74127907
75.74127907,87.70408163
87.70408163,90.40322581
90.40322581,90.48920863
90.48920863,89.70877193
89.70877193,73.0519802
73.0519802,77.52370203
77.52370203,77.52370203
77.52370203,66.54237288
66.54237288,69.49718574
69.49718574,66.895189
66.895189,82.51861042
82.51861042,82.68684211
82.68684211,88.82866044
88.82866044,87.25147929
87.25147929,84.74935401
84.74935401,87.53417722
87.53417722,87.06082725
87.06082725,85.80571429
85.80571429,85.80571429
85.80571429,89.61265823
89.61265823,86.71289538
86.71289538,87.63360882
87.63360882,83.47757256
83.47757256,79.84910486
79.84910486,81.53363229
81.53363229,88.49872123
88.49872123,79.01108647
79.01108647,88.52183908
88.52183908,84.15801354
84.15801354,83.47446809
83.47446809,83.47446809
83.47446809,84.35886214
84.35886214,81.88018433
81.88018433,81.55658199
81.55658199,75.41935484
75.41935484,78.3655706
78.3655706,86.58700696
86.58700696,82.09714286
82.09714286,83.88305489
83.88305489,77.24212598
77.24212598,81.90023753
81.90023753,77.79282869
77.79282869,77.79282869
77.79282869,83.53043478
83.53043478,79.28947368
79.28947368,80.01287554
80.01287554,83.83057851
83.83057851,82.2172949
82.2172949,83.9688196
83.9688196,81.1835443
81.1835443,83.52884615
83.52884615,87.55324074
87.55324074,84.32300885
84.32300885,82.10462777
82.10462777,82.10462777
82.10462777,80.45028143
80.45028143,77.92641509
77.92641509,81.16089613
81.16089613,84.36016949
84.36016949,78.1002004
78.1002004,80.92008197
80.92008197,80.44615385
80.44615385,81.05882353
81.05882353,81.64056225
81.64056225,82.98352941
82.98352941,79.19959267
79.19959267,79.19959267
79.19959267,81.39034205
81.39034205,82.44871795
82.44871795,74.93842887
74.93842887,83.60313901
83.60313901,78.24361949
78.24361949,76.87380497
76.87380497,81.02272727
81.02272727,71.07692308
71.07692308,83.6509636
83.6509636,79.28
79.28,78.4043956
78.4043956,78.4043956
78.4043956,77.38902743
77.38902743,80.09027778
80.09027778,75.68819599
75.68819599,71.10467706
71.10467706,77.46
77.46,73.80896226
73.80896226,82.90860215
82.90860215,79.44415584
79.44415584,77.74065421
77.74065421,77.83727034
77.83727034,79.42896175
79.42896175,79.42896175
79.42896175,74.38858696
74.38858696,79.56198347
79.56198347,76.87603306
76.87603306,75.95307918
75.95307918,76.33956386
76.33956386,74.83084577
74.83084577,72.73758865
72.73758865,78.4973545
78.4973545,75.10655738
75.10655738,76.39306358
76.39306358,70.38609113
70.38609113,70.38609113
70.38609113,83.61621622
83.61621622,75.17435897
75.17435897,78.22911051
78.22911051,76.17539863
76.17539863,79.16080402
79.16080402,81.42356688
81.42356688,78.77833753
78.77833753,81.35789474
81.35789474,74.05811138
74.05811138,74.46024096
74.46024096,79.58354115
79.58354115,79.58354115
79.58354115,79.30487805
79.30487805,79.23690205
79.23690205,79.62264151
79.62264151,79.28571429
79.28571429,83.49056604
83.49056604,84.40509915
84.40509915,84.5530086
84.5530086,82.13559322
82.13559322,77.56695157
77.56695157,83.35238095
83.35238095,86.96742671
86.96742671,86.96742671
86.96742671,85.73451327
85.73451327,84.88674033
84.88674033,87.02616279
87.02616279,81.11917098
81.11917098,84.71130952
84.71130952,88.2020202
88.2020202,85.93786982
85.93786982,83.86601307
83.86601307,88.50657895
88.50657895,87.26299694
87.26299694,85.55892256
85.55892256,85.55892256
85.55892256,90.10989011
90.10989011,89.37454545
89.37454545,90.6122449
90.6122449,87.82683983
87.82683983,87.04761905
87.04761905,87.74609375
87.74609375,87.46963563
87.46963563,89.56962025
89.56962025,88.74509804
88.74509804,89.91705069
89.91705069,89.86734694
